,Dates,activityType,distance(m),confidence,probability,name,address,placeConfidence,locationConfidence,Day of week,Temp(F)
179,2020-07-10,IN_PASSENGER_VEHICLE,5940.0,HIGH,94.32277083396912,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.40234,Friday,80.96000000000002
180,2020-07-10,IN_PASSENGER_VEHICLE,5940.0,HIGH,94.32277083396912,The Village at Meridian,"3597 E Monarch Sky Ln #225
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.6939,Friday,80.96000000000002
181,2020-07-10,IN_PASSENGER_VEHICLE,5940.0,HIGH,94.32277083396912,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.704025,Friday,80.96000000000002
182,2020-07-10,IN_PASSENGER_VEHICLE,3584.0,HIGH,93.37189197540283,Hazel Dell Crossing,"310 NE 78th St
Vancouver, WA 98665
USA",MEDIUM_CONFIDENCE,67.2857,Friday,80.96000000000002
183,2020-07-10,IN_PASSENGER_VEHICLE,3584.0,HIGH,93.37189197540283,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.82725,Friday,80.96000000000002
184,2020-07-10,IN_PASSENGER_VEHICLE,3584.0,HIGH,93.37189197540283,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,98.775955,Friday,80.96000000000002
185,2020-07-10,IN_PASSENGER_VEHICLE,3584.0,HIGH,93.37189197540283,McDonald's,"13002 NE Hwy 99
Vancouver, WA 98686
USA",MEDIUM_CONFIDENCE,74.31531,Friday,80.96000000000002
186,2020-07-10,IN_PASSENGER_VEHICLE,3584.0,HIGH,93.37189197540283,2156 W South Fork Dr,"2156 W South Fork Dr
Eagle, ID 83616
USA",LOW_CONFIDENCE,33.271572,Friday,80.96000000000002
187,2020-07-10,IN_PASSENGER_VEHICLE,3584.0,HIGH,93.37189197540283,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.40234,Friday,80.96000000000002
188,2020-07-10,IN_PASSENGER_VEHICLE,3584.0,HIGH,93.37189197540283,The Village at Meridian,"3597 E Monarch Sky Ln #225
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.6939,Friday,80.96000000000002
189,2020-07-10,IN_PASSENGER_VEHICLE,3584.0,HIGH,93.37189197540283,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.704025,Friday,80.96000000000002
190,2020-07-10,IN_PASSENGER_VEHICLE,4363.0,HIGH,93.36029887199402,Hazel Dell Crossing,"310 NE 78th St
Vancouver, WA 98665
USA",MEDIUM_CONFIDENCE,67.2857,Friday,80.96000000000002
191,2020-07-10,IN_PASSENGER_VEHICLE,4363.0,HIGH,93.36029887199402,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.82725,Friday,80.96000000000002
192,2020-07-10,IN_PASSENGER_VEHICLE,4363.0,HIGH,93.36029887199402,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,98.775955,Friday,80.96000000000002
193,2020-07-10,IN_PASSENGER_VEHICLE,4363.0,HIGH,93.36029887199402,McDonald's,"13002 NE Hwy 99
Vancouver, WA 98686
USA",MEDIUM_CONFIDENCE,74.31531,Friday,80.96000000000002
194,2020-07-10,IN_PASSENGER_VEHICLE,4363.0,HIGH,93.36029887199402,2156 W South Fork Dr,"2156 W South Fork Dr
Eagle, ID 83616
USA",LOW_CONFIDENCE,33.271572,Friday,80.96000000000002
195,2020-07-10,IN_PASSENGER_VEHICLE,4363.0,HIGH,93.36029887199402,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.40234,Friday,80.96000000000002
196,2020-07-10,IN_PASSENGER_VEHICLE,4363.0,HIGH,93.36029887199402,The Village at Meridian,"3597 E Monarch Sky Ln #225
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.6939,Friday,80.96000000000002
197,2020-07-10,IN_PASSENGER_VEHICLE,4363.0,HIGH,93.36029887199402,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.704025,Friday,80.96000000000002
198,2020-07-11,WALKING,365.0,MEDIUM,69.97532248497009,Karnes Lateral,"Karnes Lateral
Idaho
USA",MEDIUM_CONFIDENCE,41.45547,Saturday,78.08000000000001
199,2020-07-11,WALKING,365.0,MEDIUM,69.97532248497009,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.7595,Saturday,78.08000000000001
200,2020-07-11,WALKING,365.0,MEDIUM,69.97532248497009,1291 Clear Creek Dr,"1291 Clear Creek Dr
Boise, ID 83709
USA",LOW_CONFIDENCE,37.85848,Saturday,78.08000000000001
201,2020-07-11,WALKING,365.0,MEDIUM,69.97532248497009,The Village at Meridian,"3597 E Monarch Sky Ln #225
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.98656,Saturday,78.08000000000001
202,2020-07-11,WALKING,365.0,MEDIUM,69.97532248497009,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.79053,Saturday,78.08000000000001
203,2020-07-11,WALKING,301.0,MEDIUM,73.4900712966919,Karnes Lateral,"Karnes Lateral
Idaho
USA",MEDIUM_CONFIDENCE,41.45547,Saturday,78.08000000000001
204,2020-07-11,WALKING,301.0,MEDIUM,73.4900712966919,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.7595,Saturday,78.08000000000001
205,2020-07-11,WALKING,301.0,MEDIUM,73.4900712966919,1291 Clear Creek Dr,"1291 Clear Creek Dr
Boise, ID 83709
USA",LOW_CONFIDENCE,37.85848,Saturday,78.08000000000001
206,2020-07-11,WALKING,301.0,MEDIUM,73.4900712966919,The Village at Meridian,"3597 E Monarch Sky Ln #225
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.98656,Saturday,78.08000000000001
207,2020-07-11,WALKING,301.0,MEDIUM,73.4900712966919,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.79053,Saturday,78.08000000000001
208,2020-07-11,IN_PASSENGER_VEHICLE,8886.0,HIGH,95.40419578552246,Karnes Lateral,"Karnes Lateral
Idaho
USA",MEDIUM_CONFIDENCE,41.45547,Saturday,78.08000000000001
209,2020-07-11,IN_PASSENGER_VEHICLE,8886.0,HIGH,95.40419578552246,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.7595,Saturday,78.08000000000001
210,2020-07-11,IN_PASSENGER_VEHICLE,8886.0,HIGH,95.40419578552246,1291 Clear Creek Dr,"1291 Clear Creek Dr
Boise, ID 83709
USA",LOW_CONFIDENCE,37.85848,Saturday,78.08000000000001
211,2020-07-11,IN_PASSENGER_VEHICLE,8886.0,HIGH,95.40419578552246,The Village at Meridian,"3597 E Monarch Sky Ln #225
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.98656,Saturday,78.08000000000001
212,2020-07-11,IN_PASSENGER_VEHICLE,8886.0,HIGH,95.40419578552246,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.79053,Saturday,78.08000000000001
213,2020-07-11,IN_PASSENGER_VEHICLE,5368.0,HIGH,96.61415815353394,Karnes Lateral,"Karnes Lateral
Idaho
USA",MEDIUM_CONFIDENCE,41.45547,Saturday,78.08000000000001
214,2020-07-11,IN_PASSENGER_VEHICLE,5368.0,HIGH,96.61415815353394,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.7595,Saturday,78.08000000000001
215,2020-07-11,IN_PASSENGER_VEHICLE,5368.0,HIGH,96.61415815353394,1291 Clear Creek Dr,"1291 Clear Creek Dr
Boise, ID 83709
USA",LOW_CONFIDENCE,37.85848,Saturday,78.08000000000001
216,2020-07-11,IN_PASSENGER_VEHICLE,5368.0,HIGH,96.61415815353394,The Village at Meridian,"3597 E Monarch Sky Ln #225
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.98656,Saturday,78.08000000000001
217,2020-07-11,IN_PASSENGER_VEHICLE,5368.0,HIGH,96.61415815353394,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.79053,Saturday,78.08000000000001
218,2020-07-11,IN_PASSENGER_VEHICLE,4137.0,HIGH,97.74715304374695,Karnes Lateral,"Karnes Lateral
Idaho
USA",MEDIUM_CONFIDENCE,41.45547,Saturday,78.08000000000001
219,2020-07-11,IN_PASSENGER_VEHICLE,4137.0,HIGH,97.74715304374695,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.7595,Saturday,78.08000000000001
220,2020-07-11,IN_PASSENGER_VEHICLE,4137.0,HIGH,97.74715304374695,1291 Clear Creek Dr,"1291 Clear Creek Dr
Boise, ID 83709
USA",LOW_CONFIDENCE,37.85848,Saturday,78.08000000000001
221,2020-07-11,IN_PASSENGER_VEHICLE,4137.0,HIGH,97.74715304374695,The Village at Meridian,"3597 E Monarch Sky Ln #225
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.98656,Saturday,78.08000000000001
222,2020-07-11,IN_PASSENGER_VEHICLE,4137.0,HIGH,97.74715304374695,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.79053,Saturday,78.08000000000001
223,2020-07-12,IN_PASSENGER_VEHICLE,30527.0,HIGH,83.37448239326477,Pico de Mor̩s,"Pico de Mor̩s
Idaho 83716
USA",MEDIUM_CONFIDENCE,77.40209,Sunday,77.0
224,2020-07-12,IN_PASSENGER_VEHICLE,30527.0,HIGH,83.37448239326477,Dutch Goose,"3515 W State St
Boise, ID 83703
USA",MEDIUM_CONFIDENCE,86.50675,Sunday,77.0
225,2020-07-12,IN_PASSENGER_VEHICLE,30527.0,HIGH,83.37448239326477,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.75098,Sunday,77.0
226,2020-07-12,IN_PASSENGER_VEHICLE,20556.0,LOW,52.43893265724182,Pico de Mor̩s,"Pico de Mor̩s
Idaho 83716
USA",MEDIUM_CONFIDENCE,77.40209,Sunday,77.0
227,2020-07-12,IN_PASSENGER_VEHICLE,20556.0,LOW,52.43893265724182,Dutch Goose,"3515 W State St
Boise, ID 83703
USA",MEDIUM_CONFIDENCE,86.50675,Sunday,77.0
228,2020-07-12,IN_PASSENGER_VEHICLE,20556.0,LOW,52.43893265724182,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.75098,Sunday,77.0
229,2020-07-12,IN_PASSENGER_VEHICLE,11179.0,HIGH,91.29698872566223,Pico de Mor̩s,"Pico de Mor̩s
Idaho 83716
USA",MEDIUM_CONFIDENCE,77.40209,Sunday,77.0
230,2020-07-12,IN_PASSENGER_VEHICLE,11179.0,HIGH,91.29698872566223,Dutch Goose,"3515 W State St
Boise, ID 83703
USA",MEDIUM_CONFIDENCE,86.50675,Sunday,77.0
231,2020-07-12,IN_PASSENGER_VEHICLE,11179.0,HIGH,91.29698872566223,5549 N Mendelson Ave,"5549 N Mendelson Ave
Meridian, ID 83646
USA",HIGH_CONFIDENCE,99.75098,Sunday,77.0
232,2020-07-13,IN_PASSENGER_VEHICLE,7750.0,HIGH,96.26606702804565,2175 W Forest Hill Ct,"2175 W Forest Hill Ct
Eagle, ID 83616
USA",HIGH_CONFIDENCE,99.02562,Monday,80.06
233,2020-07-13,IN_PASSENGER_VEHICLE,7750.0,HIGH,96.26606702804565,Dutch Bros Coffee,"51 S Urban Gate Dr
Eagle, ID 83616
USA",MEDIUM_CONFIDENCE,93.06449,Monday,80.06
234,2020-07-13,IN_PASSENGER_VEHICLE,7750.0,HIGH,96.26606702804565,Dave's Chevron Pendleton,"220 SW 12th St
Pendleton, OR 97801
USA",MEDIUM_CONFIDENCE,83.13162,Monday,80.06
235,2020-07-13,IN_PASSENGER_VEHICLE,7750.0,HIGH,96.26606702804565,Wendy's,"824 Southgate
Pendleton, OR 97801
USA",HIGH_CONFIDENCE,95.706345,Monday,80.06
236,2020-07-13,IN_PASSENGER_VEHICLE,421.0,HIGH,89.40041661262512,2175 W Forest Hill Ct,"2175 W Forest Hill Ct
Eagle, ID 83616
USA",HIGH_CONFIDENCE,99.02562,Monday,80.06
237,2020-07-13,IN_PASSENGER_VEHICLE,421.0,HIGH,89.40041661262512,Dutch Bros Coffee,"51 S Urban Gate Dr
Eagle, ID 83616
USA",MEDIUM_CONFIDENCE,93.06449,Monday,80.06
238,2020-07-13,IN_PASSENGER_VEHICLE,421.0,HIGH,89.40041661262512,Dave's Chevron Pendleton,"220 SW 12th St
Pendleton, OR 97801
USA",MEDIUM_CONFIDENCE,83.13162,Monday,80.06
239,2020-07-13,IN_PASSENGER_VEHICLE,421.0,HIGH,89.40041661262512,Wendy's,"824 Southgate
Pendleton, OR 97801
USA",HIGH_CONFIDENCE,95.706345,Monday,80.06
240,2020-07-13,IN_PASSENGER_VEHICLE,296157.0,HIGH,96.45626544952393,2175 W Forest Hill Ct,"2175 W Forest Hill Ct
Eagle, ID 83616
USA",HIGH_CONFIDENCE,99.02562,Monday,80.06
241,2020-07-13,IN_PASSENGER_VEHICLE,296157.0,HIGH,96.45626544952393,Dutch Bros Coffee,"51 S Urban Gate Dr
Eagle, ID 83616
USA",MEDIUM_CONFIDENCE,93.06449,Monday,80.06
242,2020-07-13,IN_PASSENGER_VEHICLE,296157.0,HIGH,96.45626544952393,Dave's Chevron Pendleton,"220 SW 12th St
Pendleton, OR 97801
USA",MEDIUM_CONFIDENCE,83.13162,Monday,80.06
243,2020-07-13,IN_PASSENGER_VEHICLE,296157.0,HIGH,96.45626544952393,Wendy's,"824 Southgate
Pendleton, OR 97801
USA",HIGH_CONFIDENCE,95.706345,Monday,80.06
244,2020-07-13,IN_PASSENGER_VEHICLE,1260.0,HIGH,94.29008364677429,2175 W Forest Hill Ct,"2175 W Forest Hill Ct
Eagle, ID 83616
USA",HIGH_CONFIDENCE,99.02562,Monday,80.06
245,2020-07-13,IN_PASSENGER_VEHICLE,1260.0,HIGH,94.29008364677429,Dutch Bros Coffee,"51 S Urban Gate Dr
Eagle, ID 83616
USA",MEDIUM_CONFIDENCE,93.06449,Monday,80.06
246,2020-07-13,IN_PASSENGER_VEHICLE,1260.0,HIGH,94.29008364677429,Dave's Chevron Pendleton,"220 SW 12th St
Pendleton, OR 97801
USA",MEDIUM_CONFIDENCE,83.13162,Monday,80.06
247,2020-07-13,IN_PASSENGER_VEHICLE,1260.0,HIGH,94.29008364677429,Wendy's,"824 Southgate
Pendleton, OR 97801
USA",HIGH_CONFIDENCE,95.706345,Monday,80.06
248,2020-07-13,IN_PASSENGER_VEHICLE,294618.0,HIGH,94.69859600067139,2175 W Forest Hill Ct,"2175 W Forest Hill Ct
Eagle, ID 83616
USA",HIGH_CONFIDENCE,99.02562,Monday,80.06
249,2020-07-13,IN_PASSENGER_VEHICLE,294618.0,HIGH,94.69859600067139,Dutch Bros Coffee,"51 S Urban Gate Dr
Eagle, ID 83616
USA",MEDIUM_CONFIDENCE,93.06449,Monday,80.06
250,2020-07-13,IN_PASSENGER_VEHICLE,294618.0,HIGH,94.69859600067139,Dave's Chevron Pendleton,"220 SW 12th St
Pendleton, OR 97801
USA",MEDIUM_CONFIDENCE,83.13162,Monday,80.06
251,2020-07-13,IN_PASSENGER_VEHICLE,294618.0,HIGH,94.69859600067139,Wendy's,"824 Southgate
Pendleton, OR 97801
USA",HIGH_CONFIDENCE,95.706345,Monday,80.06
252,2020-07-14,IN_PASSENGER_VEHICLE,16702.0,HIGH,98.35867285728455,Cascade Station,"9721 NE Cascades Pkwy
Portland, OR 97220
USA",HIGH_CONFIDENCE,99.754814,Tuesday,84.92
253,2020-07-14,IN_PASSENGER_VEHICLE,16702.0,HIGH,98.35867285728455,Hazel Dell Towne Center,"8801 NE Hazel Dell Ave
Vancouver, WA 98665
USA",HIGH_CONFIDENCE,99.99962,Tuesday,84.92
254,2020-07-14,IN_PASSENGER_VEHICLE,16702.0,HIGH,98.35867285728455,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.23139,Tuesday,84.92
255,2020-07-14,IN_PASSENGER_VEHICLE,16702.0,HIGH,98.35867285728455,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.8381,Tuesday,84.92
256,2020-07-14,IN_PASSENGER_VEHICLE,16702.0,HIGH,98.35867285728455,16117 NE 22nd Ave,"16117 NE 22nd Ave
Ridgefield, WA 98642
USA",HIGH_CONFIDENCE,99.96833,Tuesday,84.92
257,2020-07-14,IN_PASSENGER_VEHICLE,16702.0,HIGH,98.35867285728455,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.775276,Tuesday,84.92
258,2020-07-14,IN_PASSENGER_VEHICLE,16702.0,HIGH,98.35867285728455,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.24027,Tuesday,84.92
259,2020-07-14,IN_PASSENGER_VEHICLE,4051.0,HIGH,96.23629450798035,Cascade Station,"9721 NE Cascades Pkwy
Portland, OR 97220
USA",HIGH_CONFIDENCE,99.754814,Tuesday,84.92
260,2020-07-14,IN_PASSENGER_VEHICLE,4051.0,HIGH,96.23629450798035,Hazel Dell Towne Center,"8801 NE Hazel Dell Ave
Vancouver, WA 98665
USA",HIGH_CONFIDENCE,99.99962,Tuesday,84.92
261,2020-07-14,IN_PASSENGER_VEHICLE,4051.0,HIGH,96.23629450798035,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.23139,Tuesday,84.92
262,2020-07-14,IN_PASSENGER_VEHICLE,4051.0,HIGH,96.23629450798035,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.8381,Tuesday,84.92
263,2020-07-14,IN_PASSENGER_VEHICLE,4051.0,HIGH,96.23629450798035,16117 NE 22nd Ave,"16117 NE 22nd Ave
Ridgefield, WA 98642
USA",HIGH_CONFIDENCE,99.96833,Tuesday,84.92
264,2020-07-14,IN_PASSENGER_VEHICLE,4051.0,HIGH,96.23629450798035,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.775276,Tuesday,84.92
265,2020-07-14,IN_PASSENGER_VEHICLE,4051.0,HIGH,96.23629450798035,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.24027,Tuesday,84.92
266,2020-07-14,IN_PASSENGER_VEHICLE,5803.0,HIGH,98.10699224472046,Cascade Station,"9721 NE Cascades Pkwy
Portland, OR 97220
USA",HIGH_CONFIDENCE,99.754814,Tuesday,84.92
267,2020-07-14,IN_PASSENGER_VEHICLE,5803.0,HIGH,98.10699224472046,Hazel Dell Towne Center,"8801 NE Hazel Dell Ave
Vancouver, WA 98665
USA",HIGH_CONFIDENCE,99.99962,Tuesday,84.92
268,2020-07-14,IN_PASSENGER_VEHICLE,5803.0,HIGH,98.10699224472046,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.23139,Tuesday,84.92
269,2020-07-14,IN_PASSENGER_VEHICLE,5803.0,HIGH,98.10699224472046,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.8381,Tuesday,84.92
270,2020-07-14,IN_PASSENGER_VEHICLE,5803.0,HIGH,98.10699224472046,16117 NE 22nd Ave,"16117 NE 22nd Ave
Ridgefield, WA 98642
USA",HIGH_CONFIDENCE,99.96833,Tuesday,84.92
271,2020-07-14,IN_PASSENGER_VEHICLE,5803.0,HIGH,98.10699224472046,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.775276,Tuesday,84.92
272,2020-07-14,IN_PASSENGER_VEHICLE,5803.0,HIGH,98.10699224472046,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.24027,Tuesday,84.92
273,2020-07-14,IN_PASSENGER_VEHICLE,9957.0,MEDIUM,75.69424510002136,Cascade Station,"9721 NE Cascades Pkwy
Portland, OR 97220
USA",HIGH_CONFIDENCE,99.754814,Tuesday,84.92
274,2020-07-14,IN_PASSENGER_VEHICLE,9957.0,MEDIUM,75.69424510002136,Hazel Dell Towne Center,"8801 NE Hazel Dell Ave
Vancouver, WA 98665
USA",HIGH_CONFIDENCE,99.99962,Tuesday,84.92
275,2020-07-14,IN_PASSENGER_VEHICLE,9957.0,MEDIUM,75.69424510002136,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.23139,Tuesday,84.92
276,2020-07-14,IN_PASSENGER_VEHICLE,9957.0,MEDIUM,75.69424510002136,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.8381,Tuesday,84.92
277,2020-07-14,IN_PASSENGER_VEHICLE,9957.0,MEDIUM,75.69424510002136,16117 NE 22nd Ave,"16117 NE 22nd Ave
Ridgefield, WA 98642
USA",HIGH_CONFIDENCE,99.96833,Tuesday,84.92
278,2020-07-14,IN_PASSENGER_VEHICLE,9957.0,MEDIUM,75.69424510002136,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.775276,Tuesday,84.92
279,2020-07-14,IN_PASSENGER_VEHICLE,9957.0,MEDIUM,75.69424510002136,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.24027,Tuesday,84.92
280,2020-07-14,IN_PASSENGER_VEHICLE,9716.0,HIGH,84.58475470542908,Cascade Station,"9721 NE Cascades Pkwy
Portland, OR 97220
USA",HIGH_CONFIDENCE,99.754814,Tuesday,84.92
281,2020-07-14,IN_PASSENGER_VEHICLE,9716.0,HIGH,84.58475470542908,Hazel Dell Towne Center,"8801 NE Hazel Dell Ave
Vancouver, WA 98665
USA",HIGH_CONFIDENCE,99.99962,Tuesday,84.92
282,2020-07-14,IN_PASSENGER_VEHICLE,9716.0,HIGH,84.58475470542908,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.23139,Tuesday,84.92
283,2020-07-14,IN_PASSENGER_VEHICLE,9716.0,HIGH,84.58475470542908,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.8381,Tuesday,84.92
284,2020-07-14,IN_PASSENGER_VEHICLE,9716.0,HIGH,84.58475470542908,16117 NE 22nd Ave,"16117 NE 22nd Ave
Ridgefield, WA 98642
USA",HIGH_CONFIDENCE,99.96833,Tuesday,84.92
285,2020-07-14,IN_PASSENGER_VEHICLE,9716.0,HIGH,84.58475470542908,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.775276,Tuesday,84.92
286,2020-07-14,IN_PASSENGER_VEHICLE,9716.0,HIGH,84.58475470542908,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.24027,Tuesday,84.92
287,2020-07-14,IN_PASSENGER_VEHICLE,6382.0,HIGH,81.89652562141418,Cascade Station,"9721 NE Cascades Pkwy
Portland, OR 97220
USA",HIGH_CONFIDENCE,99.754814,Tuesday,84.92
288,2020-07-14,IN_PASSENGER_VEHICLE,6382.0,HIGH,81.89652562141418,Hazel Dell Towne Center,"8801 NE Hazel Dell Ave
Vancouver, WA 98665
USA",HIGH_CONFIDENCE,99.99962,Tuesday,84.92
289,2020-07-14,IN_PASSENGER_VEHICLE,6382.0,HIGH,81.89652562141418,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.23139,Tuesday,84.92
290,2020-07-14,IN_PASSENGER_VEHICLE,6382.0,HIGH,81.89652562141418,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.8381,Tuesday,84.92
291,2020-07-14,IN_PASSENGER_VEHICLE,6382.0,HIGH,81.89652562141418,16117 NE 22nd Ave,"16117 NE 22nd Ave
Ridgefield, WA 98642
USA",HIGH_CONFIDENCE,99.96833,Tuesday,84.92
292,2020-07-14,IN_PASSENGER_VEHICLE,6382.0,HIGH,81.89652562141418,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.775276,Tuesday,84.92
293,2020-07-14,IN_PASSENGER_VEHICLE,6382.0,HIGH,81.89652562141418,4305 NE 114th St,"4305 NE 114th St
Vancouver, WA 98686
USA",HIGH_CONFIDENCE,99.24027,Tuesday,84.92
294,2020-07-15,IN_PASSENGER_VEHICLE,57909.0,HIGH,93.48632097244263,Fern Lake,"Fern Lake
Washington 98648
USA",MEDIUM_CONFIDENCE,58.433117,Wednesday,87.08000000000001
295,2020-07-15,IN_PASSENGER_VEHICLE,57909.0,HIGH,93.48632097244263,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.79581,Wednesday,87.08000000000001
296,2020-07-15,IN_PASSENGER_VEHICLE,56479.0,HIGH,90.74210524559021,Fern Lake,"Fern Lake
Washington 98648
USA",MEDIUM_CONFIDENCE,58.433117,Wednesday,87.08000000000001
297,2020-07-15,IN_PASSENGER_VEHICLE,56479.0,HIGH,90.74210524559021,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.79581,Wednesday,87.08000000000001
298,2020-07-16,IN_PASSENGER_VEHICLE,11753.0,HIGH,84.88273024559021,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.81528,Thursday,84.02
299,2020-07-16,IN_PASSENGER_VEHICLE,11753.0,HIGH,84.88273024559021,16117 NE 22nd Ave,"16117 NE 22nd Ave
Ridgefield, WA 98642
USA",HIGH_CONFIDENCE,98.73975,Thursday,84.02
300,2020-07-16,IN_PASSENGER_VEHICLE,11753.0,HIGH,84.88273024559021,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.80433,Thursday,84.02
301,2020-07-16,IN_PASSENGER_VEHICLE,9497.0,HIGH,95.91589570045471,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.81528,Thursday,84.02
302,2020-07-16,IN_PASSENGER_VEHICLE,9497.0,HIGH,95.91589570045471,16117 NE 22nd Ave,"16117 NE 22nd Ave
Ridgefield, WA 98642
USA",HIGH_CONFIDENCE,98.73975,Thursday,84.02
303,2020-07-16,IN_PASSENGER_VEHICLE,9497.0,HIGH,95.91589570045471,4800 NE 24th Ave,"4800 NE 24th Ave
Vancouver, WA 98663
USA",HIGH_CONFIDENCE,99.80433,Thursday,84.02
